boundary_hit_ratio_difference,collision_agent_ratio_difference,comparison,completed_mean_difference,completed_value_mean_difference,coverage_overlap_ratio_mean_difference,detected_mean_difference,detected_to_completed_ratio_difference,detected_value_mean_difference,detection_probability,episode_length_mean_difference,first_completion_step_mean_difference,first_detection_step_mean_difference,had_completion_mean_difference,had_detection_mean_difference,knowledge_overlap_ratio_mean_difference,left_algo,left_policy_mode,local_new_observed_cells_per_decision_difference,local_sensor_revisit_ratio_difference,mean_local_coverage_ratio_mean_difference,new_observed_cells_per_step_difference,revisit_ratio_difference,reward_mean_difference,right_algo,right_policy_mode,scope,sensor_coverage_ratio_mean_difference,sensor_revisit_ratio_difference,simultaneous_sensor_overlap_ratio_mean_difference,stay_ratio_difference,team_coverage_ratio_mean_difference,team_new_observed_cells_per_env_step_difference,tracking_progress_ratio_difference,training_seed
0.0,0.0387851851851852,shared_bdqn_sample_minus_shared_ddqn,-0.1466666666666667,-0.21333333333333332,0.004585525003783286,-0.18333333333333357,-0.056343314899609254,-0.2566666666666668,1.0,0.0,-2.3239178283198783,-4.544201318394865,-0.12000000000000002,-0.023333333333333317,0.02055555555555555,shared_bdqn,posterior_sample_shared,-0.013600000000000056,-0.00039999999999995595,-0.005099999743203326,,,-1.3546770783854045,shared_ddqn,deterministic,multi,,,0.017190438829984056,0.0,-0.01115833431482316,-0.029755555555555535,-0.0010592592592592594,43
0.0,0.03348888888888889,shared_bdqn_sample_minus_shared_ddqn,-0.06999999999999998,-0.09000000000000002,0.005457349872035222,-0.08666666666666689,-0.026922588365858396,-0.14000000000000012,1.0,0.0,-9.537419354838711,-4.130465949820788,-0.043333333333333335,0.019999999999999907,-0.011388888888888893,shared_bdqn,posterior_sample_shared,0.00614074074074078,-0.011614814814814745,0.002302777742346135,,,-0.938682500467948,shared_ddqn,deterministic,multi,,,0.024664250646201744,0.0,0.004425001541773388,0.011800000000000033,-0.0004074074074074071,44
0.0,0.04248148148148148,qmix_minus_shared_ddqn,0.1433333333333333,0.2033333333333333,0.09907148762883711,0.3866666666666667,0.03870864118213943,0.48999999999999977,0.7,0.0,-1.942857142857143,-14.931315883281563,0.1333333333333333,0.07666666666666677,-0.05916666666666667,qmix_ddqn,deterministic,0.16069629629629623,-0.05188148148148142,0.06026111183067159,,,-1.0725368095573895,shared_ddqn,deterministic,multi,,,0.014022271107492087,0.0,0.09385833429793522,0.2502888888888888,0.0007333333333333332,42
0.0,0.0004222222222222266,qmix_minus_shared_ddqn,0.23333333333333334,0.30666666666666664,-0.05461553254750792,-0.3599999999999999,0.16042009650865738,-0.45999999999999996,0.7,0.0,-8.137363506884,-1.7781894971710912,0.17666666666666664,-0.04999999999999993,0.04750000000000003,qmix_ddqn,deterministic,-0.12375555555555551,0.039933333333333376,-0.04640833529333274,,,1.9615679111021258,shared_ddqn,deterministic,multi,,,0.004570437150182599,0.0,-0.079941665182511,-0.2131777777777779,0.0014888888888888894,43
0.0,-0.03243703703703703,qmix_minus_shared_ddqn,0.15666666666666668,0.24333333333333335,-0.04724811748298202,-0.10999999999999988,0.07323694270503531,-0.16000000000000014,0.7,0.0,12.442245989304816,0.9302116802116807,0.08333333333333331,-0.033333333333333326,-0.00027777777777777957,qmix_ddqn,deterministic,-0.07111111111111101,0.020992592592592563,-0.026666666418314,,,1.7800408315087353,shared_ddqn,deterministic,multi,,,-0.013322233112982446,0.0,-0.031066665897766743,-0.0828444444444445,0.0011629629629629629,44
0.0,-0.03262962962962962,qmix_minus_shared_ddqn,0.019999999999999962,-0.0033333333333332993,-0.019104076870794795,0.06999999999999984,0.00496761222223123,0.08333333333333348,1.0,0.0,19.940170940170937,8.918230132245707,0.020000000000000018,0.036666666666666625,-0.029444444444444426,qmix_ddqn,deterministic,0.03733333333333333,-0.014555555555555544,0.014000000581145311,,,0.9976465275922592,shared_ddqn,deterministic,multi,,,-0.017846760057415714,0.0,0.04221666514873501,0.11257777777777789,0.00020740740740740745,42
0.0,0.0377925925925926,qmix_minus_shared_ddqn,0.0633333333333333,0.05999999999999994,0.023796116262856937,0.040000000000000036,0.024633177791588107,0.040000000000000036,1.0,0.0,-4.598839458413927,-10.587001234060056,0.05333333333333329,0.010000000000000009,-0.005277777777777784,qmix_ddqn,deterministic,0.055348148148148146,-0.011170370370370275,0.020755554276208066,,,-1.1105154111745463,shared_ddqn,deterministic,multi,,,0.011398961903020768,0.0,0.0341416671872139,0.09104444444444448,0.0003259259259259257,43
0.0,-0.010451851851851865,qmix_minus_shared_ddqn,0.040000000000000036,0.06,-0.03685095779093864,-0.19666666666666677,0.031274636783421544,-0.30666666666666664,1.0,0.0,1.3634042553191463,-2.3058282686613687,0.06333333333333335,-0.010000000000000009,-0.0002777777777777657,qmix_ddqn,deterministic,-0.050474074074074005,0.009088888888888924,-0.01892777735988299,,,0.543747636478475,shared_ddqn,deterministic,multi,,,-0.0040467524761111096,0.0,-0.0258833316465219,-0.06902222222222232,0.00030370370370370403,44
0.0,-0.04454074074074074,bayes_qmix_shared_mean_minus_qmix,-0.053333333333333344,-0.0733333333333333,0.05478909483653832,0.21666666666666679,-0.03723986856516978,0.29000000000000004,0.7,0.0,9.133333333333333,-6.832191780821917,-0.046666666666666634,0.0,0.034722222222222224,bayes_qmix_shared,posterior_mean,0.12171111111111121,-0.01001481481481481,0.045641665657361385,,,-1.0806906915111245,qmix_ddqn,deterministic,multi,,,-0.014806334017307243,0.0,0.06017500157157574,0.16046666666666676,7.407407407407363e-06,42
0.0,-0.0017851851851851952,bayes_qmix_shared_mean_minus_qmix,-0.35000000000000003,-0.4333333333333333,0.06934793971481754,0.4700000000000002,-0.21924654092807397,0.5699999999999998,0.7,0.0,8.073822243807669,-4.495810649059809,-0.28,0.07999999999999996,-0.057222222222222244,bayes_qmix_shared,posterior_mean,0.18834814814814815,-0.05694814814814819,0.07063055651883285,,,-2.862928329521174,qmix_ddqn,deterministic,multi,,,-0.006823717989094771,0.0,0.12554999843239778,0.3348,-0.0020000000000000005,43
